"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v120610113","32.7.14","","..","","","0"
"2016","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v120610113","32.7.14","","..","","","0"
"2017","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v120610113","32.7.14","1400","","","","0"
"2018","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v120610113","32.7.14","1416","","","","0"
"2019","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v120610113","32.7.14","1903","","","","0"
"2020","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v120610113","32.7.14","1345","","","","0"
"1976","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1977","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1978","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1979","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1980","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1981","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1982","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1983","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1984","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1985","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1986","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"1987","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1300","","","","0"
"1988","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","900","","","","0"
"1989","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","700","","","","0"
"1990","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1100","","","","0"
"1991","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1200","","","","0"
"1992","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1200","","","","0"
"1993","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1000","","","","0"
"1994","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1100","","","","0"
"1995","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1100","","","","0"
"1996","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1600","","","","0"
"1997","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1000","","","","0"
"1998","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1300","","","","0"
"1999","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1400","","","","0"
"2000","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1500","","","","0"
"2001","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1000","","","","0"
"2002","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1500","","","","0"
"2003","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","900","","","","0"
"2004","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","700","","","","0"
"2005","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1200","","","","0"
"2006","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","0","","","","0"
"2007","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1300","","","","0"
"2008","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2009","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2010","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2011","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2012","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2013","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2014","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2015","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2016","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2017","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2018","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1513","","","","0"
"2019","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","","..","","","0"
"2020","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v80485562","32.7.16","1358","","","","0"
"1976","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2100","","","","0"
"1977","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2000","","","","0"
"1978","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2000","","","","0"
"1979","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1500","","","","0"
"1980","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1500","","","","0"
"1981","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1800","","","","0"
"1982","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2100","","","","0"
"1983","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1800","","","","0"
"1984","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1400","","","","0"
"1985","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1500","","","","0"
"1986","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2100","","","","0"
"1987","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1800","","","","0"
"1988","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","900","","","","0"
"1989","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1600","","","","0"
"1990","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2100","","","","0"
"1991","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2200","","","","0"
"1992","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2000","","","","0"
"1993","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2100","","","","0"
"1994","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1900","","","","0"
"1995","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2000","","","","0"
"1996","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2300","","","","0"
"1997","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","1900","","","","0"
"1998","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2000","","","","0"
"1999","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2400","","","","0"
"2000","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v80485564","32.7.18","2200","","","","0"
